TransactionID,Timestamp,SenderName,SenderAccount,ReceiverName,ReceiverAccount,Amount,PaymentMethod,TransactionType,IsFraud
TXN108753,2025-03-05 21:17:26,Noman Yasir,HBL-29886004,Ali Shahid,UBL-11131302,63962.6,UBL Omni,Cash Withdrawal,0
TXN108754,2025-06-27 15:43:06,Zara Khan,MCB-64050605,Imran Hassan,Askari Bank-27385674,34315.65,UBL Omni,Money Transfer,0
TXN108755,2025-04-13 17:13:45,Hassan Hassan,Meezan Bank-44997702,Ayesha Khan,MCB-70772722,90570.83,JazzCash,Loan Repayment,0
TXN108756,2025-02-14 07:10:41,Shahid Noman,Sindh Bank-96834698,Khan Khan,Sindh Bank-47901190,29750.2,UBL Omni,Loan Repayment,0
TXN108757,2025-06-26 17:46:13,Usman Hina,Askari Bank-69887449,Yasir Usman,MCB-99048916,1657.37,Bank Transfer,Deposit,0
TXN108758,2025-05-07 17:44:50,Saad Zain,HBL-33228690,Noman Zara,UBL-57336559,63331.57,HBL Konnect,Money Transfer,0
TXN108759,2025-05-17 17:49:21,Zara Amna,UBL-15149321,Tariq Ahmed,UBL-99685733,83447.84,Easypaisa,Cash Withdrawal,0
TXN108760,2025-05-10 08:27:11,Usman Yasir,MCB-66551731,Fatima Khan,MCB-86547962,97941.13,UBL Omni,Bill Payment,0
TXN108761,2025-04-18 16:14:51,Mehdi Saad,Faysal Bank-18287501,Bilal Mehdi,Meezan Bank-12674224,79290.18,Easypaisa,Money Transfer,0
TXN108762,2025-06-18 13:15:04,Shahid Amna,Bank Alfalah-54784490,Usman Fatima,Meezan Bank-56816034,55745.83,Easypaisa,Bill Payment,0
TXN108763,2025-06-13 12:54:33,Zara Noman,Bank Alfalah-72658667,Khan Nida,HBL-91918134,99230.69,UBL Omni,Cash Withdrawal,0
TXN108764,2025-03-14 10:50:03,Khan Yasir,UBL-64553613,Hina Amna,Faysal Bank-68284756,63859.26,Bank Transfer,Cash Withdrawal,0
TXN108765,2025-02-24 19:23:08,Usman Shahid,Faysal Bank-94487886,Hassan Bilal,Meezan Bank-34825497,88362.53,Bank Transfer,Deposit,0
TXN108766,2025-04-12 18:11:27,Noman Khan,Askari Bank-37243005,Bilal Fatima,HBL-41209522,96245.68,UBL Omni,Cash Withdrawal,0
TXN108767,2025-04-03 14:27:06,Amna Tariq,MCB-98543956,Tariq Noman,Sindh Bank-63328163,82672.23,Bank Transfer,Deposit,0
TXN108768,2025-03-01 12:53:48,Khan Yasir,Askari Bank-66787171,Saad Mehdi,Faysal Bank-45864183,22243.81,Bank Transfer,Money Transfer,0
TXN108769,2025-04-23 10:46:47,Amna Yasir,Bank Alfalah-65895453,Imran Zara,UBL-96103235,42824.3,HBL Konnect,Cash Withdrawal,0
TXN108770,2025-03-11 18:04:34,Imran Usman,Bank Alfalah-86513408,Khan Khan,Askari Bank-53937741,23390.8,UBL Omni,Bill Payment,0
TXN108771,2025-02-21 15:34:11,Tariq Imran,Askari Bank-46906638,Shahid Ahmed,Sindh Bank-21447722,58835.18,Bank Transfer,Bill Payment,0
TXN108772,2025-03-14 00:50:09,Ahmed Nida,MCB-34873939,Noman Yasir,UBL-95794692,49347.03,UBL Omni,Bill Payment,0
TXN108773,2025-02-26 11:32:18,Zain Noman,Meezan Bank-80788384,Ali Noman,Faysal Bank-52933576,76802.37,UBL Omni,Money Transfer,0
TXN108774,2025-03-10 12:01:19,Ali Khan,Faysal Bank-33108258,Hassan Shahid,Meezan Bank-96645562,32884.01,JazzCash,Cash Withdrawal,0
TXN108775,2025-07-12 16:41:59,Ahmed Usman,UBL-45141259,Hassan Mehdi,Askari Bank-90989414,59701.72,UBL Omni,Money Transfer,0
TXN108776,2025-06-01 08:15:30,Mehdi Fatima,Meezan Bank-84157897,Fatima Imran,Meezan Bank-82360745,96044.56,HBL Konnect,Bill Payment,0
TXN108777,2025-05-15 20:02:12,Noman Zain,Bank Alfalah-10449910,Zain Ahmed,Faysal Bank-46520352,75930.15,HBL Konnect,Loan Repayment,0
TXN108778,2025-06-13 03:40:11,Hassan Fatima,Meezan Bank-61347414,Ali Hina,UBL-98328734,12334.46,Easypaisa,Deposit,0
TXN108779,2025-06-10 05:01:59,Nida Zain,Faysal Bank-46869723,Hassan Noman,HBL-82747735,9564.58,JazzCash,Loan Repayment,0
TXN108780,2025-03-29 06:35:42,Ali Imran,Sindh Bank-95004547,Usman Saad,Bank Alfalah-66793987,11083.13,Easypaisa,Money Transfer,0
TXN108781,2025-04-25 09:58:41,Noman Ahmed,Faysal Bank-31401012,Mehdi Fatima,Meezan Bank-54905841,59754.06,HBL Konnect,Loan Repayment,0
TXN108782,2025-02-06 02:48:38,Hina Shahid,HBL-18181363,Zain Shahid,MCB-53554446,83165.51,Easypaisa,Money Transfer,0
TXN108783,2025-05-24 05:50:54,Fatima Khan,Bank Alfalah-71636557,Fatima Saad,UBL-11245064,48226.2,UBL Omni,Cash Withdrawal,0
TXN108784,2025-07-06 01:26:43,Imran Saad,Faysal Bank-14347363,Amna Imran,Faysal Bank-17580136,7887.09,UBL Omni,Bill Payment,0
TXN108785,2025-06-16 07:53:18,Bilal Hassan,Bank Alfalah-48240978,Khan Zara,MCB-36384070,46006.23,HBL Konnect,Cash Withdrawal,1
TXN108786,2025-03-16 00:57:39,Fatima Ayesha,Sindh Bank-67337387,Amna Zain,UBL-20432613,32030.84,JazzCash,Bill Payment,0
TXN108787,2025-04-02 06:02:02,Yasir Zara,Sindh Bank-69217946,Nida Ali,HBL-48969617,73159.61,Bank Transfer,Cash Withdrawal,0
TXN108788,2025-07-25 00:10:03,Nida Ahmed,Askari Bank-23855353,Mehdi Tariq,Meezan Bank-22441545,24307.1,Easypaisa,Bill Payment,0
TXN108789,2025-07-21 18:04:18,Hina Usman,Askari Bank-33382024,Bilal Saad,Faysal Bank-18322804,30548.91,Bank Transfer,Loan Repayment,0
TXN108790,2025-06-14 18:58:19,Noman Nida,Faysal Bank-69148413,Mehdi Ali,MCB-70436577,78313.39,JazzCash,Loan Repayment,0
TXN108791,2025-06-16 21:42:00,Zain Ahmed,Meezan Bank-23330205,Hassan Amna,UBL-47227713,93347.26,Easypaisa,Loan Repayment,0
TXN108792,2025-07-09 01:22:31,Hassan Hassan,MCB-47008590,Khan Imran,Bank Alfalah-20060516,25899.13,UBL Omni,Money Transfer,0
TXN108793,2025-04-02 23:14:46,Saad Usman,UBL-73919656,Bilal Fatima,UBL-22135084,40691.47,JazzCash,Cash Withdrawal,0
TXN108794,2025-05-30 17:43:06,Saad Khan,Bank Alfalah-78641992,Amna Khan,UBL-19417410,92793.05,JazzCash,Money Transfer,0
TXN108795,2025-04-30 19:45:24,Noman Usman,Meezan Bank-55415823,Zara Saad,Meezan Bank-97353128,24513.07,JazzCash,Loan Repayment,0
TXN108796,2025-06-19 00:40:51,Ali Nida,MCB-30062027,Bilal Yasir,Bank Alfalah-36588821,92094.55,Easypaisa,Deposit,0
TXN108797,2025-06-04 14:56:58,Tariq Hina,Askari Bank-95275475,Ali Ayesha,Meezan Bank-77020734,96187.28,HBL Konnect,Deposit,0
TXN108798,2025-07-16 05:08:44,Shahid Saad,MCB-56880460,Nida Usman,HBL-59088753,6149.26,JazzCash,Cash Withdrawal,0
TXN108799,2025-02-28 09:35:36,Zain Ahmed,Meezan Bank-92545090,Amna Amna,Askari Bank-93702884,81785.85,Easypaisa,Bill Payment,0
TXN108800,2025-07-06 22:58:52,Bilal Zara,Meezan Bank-21907172,Hina Saad,Meezan Bank-46470505,63730.06,Bank Transfer,Cash Withdrawal,0
TXN108801,2025-03-07 08:56:09,Hassan Imran,Sindh Bank-39912197,Shahid Amna,HBL-45723393,85954.78,UBL Omni,Money Transfer,0
TXN108802,2025-02-28 10:42:56,Mehdi Ahmed,MCB-77511929,Mehdi Khan,MCB-33417246,69952.18,UBL Omni,Deposit,0
TXN108803,2025-04-18 18:22:48,Usman Nida,Meezan Bank-10301733,Zara Hassan,Bank Alfalah-59278653,31230.15,Bank Transfer,Money Transfer,0
TXN108804,2025-06-21 18:42:54,Nida Ahmed,Meezan Bank-14200541,Ayesha Ali,UBL-25589751,80572.57,Easypaisa,Cash Withdrawal,0
TXN108805,2025-06-28 13:28:02,Nida Shahid,MCB-73195754,Tariq Imran,Askari Bank-74216170,11529.77,Bank Transfer,Money Transfer,0
TXN108806,2025-05-31 05:25:30,Saad Usman,Bank Alfalah-18301593,Ahmed Mehdi,HBL-89515297,40815.88,HBL Konnect,Deposit,0
TXN108807,2025-05-30 12:47:50,Hassan Fatima,MCB-26056341,Shahid Nida,UBL-70955348,21858.37,Easypaisa,Bill Payment,0
TXN108808,2025-05-16 19:11:57,Shahid Tariq,Faysal Bank-44276520,Fatima Khan,UBL-65732963,34316.75,Bank Transfer,Deposit,0
TXN108809,2025-07-11 10:13:50,Amna Amna,Bank Alfalah-87261438,Nida Khan,Askari Bank-66360969,5357.07,UBL Omni,Bill Payment,0
TXN108810,2025-03-27 21:32:46,Nida Fatima,Askari Bank-57255547,Ahmed Noman,UBL-77705268,36987.23,UBL Omni,Loan Repayment,0
TXN108811,2025-04-28 13:43:39,Ahmed Nida,HBL-33301155,Imran Nida,HBL-22321180,56646.89,Easypaisa,Deposit,0
TXN108812,2025-07-02 16:10:13,Zain Hassan,UBL-20928906,Amna Usman,MCB-70739396,90277.73,Bank Transfer,Bill Payment,0
TXN108813,2025-07-13 15:28:00,Fatima Bilal,Askari Bank-56166090,Mehdi Bilal,Faysal Bank-82395701,5871.98,HBL Konnect,Money Transfer,0
TXN108814,2025-06-29 14:10:05,Noman Ali,Meezan Bank-41960199,Ayesha Zain,Faysal Bank-23613611,64684.17,Easypaisa,Cash Withdrawal,0
TXN108815,2025-05-10 20:38:49,Zara Saad,UBL-35056911,Hassan Hina,MCB-45066511,81916.15,HBL Konnect,Deposit,0
TXN108816,2025-07-07 23:10:16,Fatima Mehdi,Bank Alfalah-23779845,Saad Saad,MCB-54295678,92567.19,JazzCash,Money Transfer,0
TXN108817,2025-07-19 23:52:31,Ali Ali,MCB-99913971,Ayesha Ayesha,Bank Alfalah-40429348,11496.49,HBL Konnect,Deposit,0
TXN108818,2025-02-21 13:36:26,Yasir Usman,Sindh Bank-56717699,Yasir Usman,HBL-42053659,38981.79,UBL Omni,Deposit,0
TXN108819,2025-03-14 03:19:52,Imran Nida,MCB-15400189,Nida Zara,UBL-33216983,52699.64,HBL Konnect,Cash Withdrawal,0
TXN108820,2025-02-03 20:56:27,Saad Tariq,UBL-35448548,Tariq Imran,Bank Alfalah-52696397,97464.87,HBL Konnect,Loan Repayment,0
TXN108821,2025-01-28 20:12:39,Ayesha Zain,UBL-73188110,Ayesha Noman,MCB-24797930,28746.37,Bank Transfer,Loan Repayment,0
TXN108822,2025-07-08 15:16:39,Yasir Shahid,MCB-63954375,Amna Khan,Meezan Bank-83836974,1274.37,UBL Omni,Loan Repayment,0
TXN108823,2025-04-16 09:27:40,Imran Yasir,Bank Alfalah-97243655,Nida Zain,Bank Alfalah-12652641,44677.13,JazzCash,Loan Repayment,0
TXN108824,2025-04-13 08:43:44,Saad Ali,HBL-92233352,Imran Ahmed,HBL-38074223,30745.59,Bank Transfer,Loan Repayment,0
TXN108825,2025-02-05 05:00:23,Shahid Mehdi,Sindh Bank-49559090,Tariq Ahmed,Sindh Bank-27056625,14386.53,UBL Omni,Cash Withdrawal,0
TXN108826,2025-03-15 16:23:55,Ayesha Bilal,Faysal Bank-97235752,Khan Saad,Faysal Bank-37335479,58476.46,HBL Konnect,Money Transfer,0
TXN108827,2025-06-27 02:12:30,Noman Hassan,Askari Bank-18680198,Hina Saad,Sindh Bank-91781706,4092.11,Bank Transfer,Bill Payment,0
TXN108828,2025-02-08 06:19:10,Hassan Ahmed,Meezan Bank-89331391,Hassan Ali,MCB-26126652,41829.57,UBL Omni,Loan Repayment,0
TXN108829,2025-06-11 07:30:28,Noman Amna,HBL-85975850,Fatima Fatima,Bank Alfalah-52880554,4873.46,JazzCash,Deposit,0
TXN108830,2025-07-05 14:19:24,Shahid Hassan,UBL-92982638,Ali Noman,MCB-20652247,40596.87,UBL Omni,Deposit,0
TXN108831,2025-03-24 22:11:18,Zara Mehdi,HBL-83884903,Fatima Ayesha,UBL-23637545,68427.21,HBL Konnect,Bill Payment,0
TXN108832,2025-06-28 20:53:17,Hassan Ayesha,MCB-89869835,Bilal Ahmed,UBL-81121717,59115.34,HBL Konnect,Cash Withdrawal,0
TXN108833,2025-04-06 01:15:20,Yasir Yasir,Sindh Bank-42886889,Ali Amna,Meezan Bank-60434397,15899.76,JazzCash,Money Transfer,0
TXN108834,2025-04-21 10:24:54,Zain Ayesha,MCB-58717146,Noman Saad,Bank Alfalah-52957546,75427.39,Bank Transfer,Cash Withdrawal,0
TXN108835,2025-05-22 17:20:56,Zara Usman,MCB-41496652,Ayesha Tariq,Askari Bank-46327197,63139.52,Bank Transfer,Bill Payment,0
TXN108836,2025-05-22 17:34:52,Tariq Imran,Askari Bank-58890068,Khan Hassan,MCB-56762550,87556.22,UBL Omni,Loan Repayment,0
TXN108837,2025-04-02 01:20:21,Mehdi Tariq,Meezan Bank-56430656,Ali Zain,UBL-81340578,96920.73,JazzCash,Bill Payment,0
TXN108838,2025-04-02 20:30:40,Shahid Hassan,Faysal Bank-70245456,Yasir Bilal,Sindh Bank-23450410,60068.07,JazzCash,Bill Payment,0
TXN108839,2025-05-01 22:36:48,Fatima Hina,Meezan Bank-95536572,Bilal Khan,Askari Bank-95064824,55130.42,UBL Omni,Cash Withdrawal,0
TXN108840,2025-03-01 16:44:11,Yasir Yasir,Askari Bank-58551357,Ahmed Shahid,Bank Alfalah-82565803,60069.22,JazzCash,Loan Repayment,0
TXN108841,2025-06-29 22:51:18,Hina Ali,Meezan Bank-83883280,Khan Zara,HBL-14440275,91745.74,UBL Omni,Loan Repayment,0
TXN108842,2025-04-23 18:04:25,Amna Tariq,MCB-51193544,Usman Amna,Askari Bank-37889307,23043.42,Bank Transfer,Bill Payment,0
TXN108843,2025-06-17 08:39:34,Hina Imran,MCB-80383469,Mehdi Noman,UBL-62493205,71259.3,HBL Konnect,Bill Payment,0
TXN108844,2025-06-18 23:08:35,Ahmed Mehdi,HBL-99171655,Amna Mehdi,Meezan Bank-26734929,90091.39,HBL Konnect,Deposit,0
TXN108845,2025-07-20 08:41:29,Usman Mehdi,Askari Bank-96587778,Khan Usman,UBL-18004006,24608.99,JazzCash,Cash Withdrawal,0
TXN108846,2025-06-19 22:26:36,Khan Ali,Meezan Bank-69123573,Khan Mehdi,Meezan Bank-52496676,69800.11,UBL Omni,Bill Payment,0
TXN108847,2025-07-23 11:33:18,Ayesha Mehdi,Meezan Bank-67319069,Hassan Noman,Bank Alfalah-25111342,69927.9,Bank Transfer,Deposit,0
TXN108848,2025-04-09 01:27:16,Amna Bilal,Askari Bank-53134663,Khan Zara,HBL-85493521,97986.74,Bank Transfer,Cash Withdrawal,0
TXN108849,2025-01-26 14:45:46,Yasir Ali,Meezan Bank-96446891,Shahid Khan,Sindh Bank-62352755,10648.87,Bank Transfer,Bill Payment,0
TXN108850,2025-04-23 15:56:12,Amna Hassan,UBL-57612912,Ayesha Ayesha,Meezan Bank-34827133,89980.06,Bank Transfer,Loan Repayment,0
TXN108851,2025-02-19 18:38:21,Noman Mehdi,HBL-49530389,Hassan Mehdi,HBL-95041606,74021.7,Easypaisa,Bill Payment,0
TXN108852,2025-07-18 18:43:13,Zain Khan,Bank Alfalah-95039790,Bilal Noman,UBL-95506570,31689.05,Bank Transfer,Loan Repayment,0
TXN108853,2025-03-20 11:32:02,Mehdi Imran,HBL-68762170,Amna Zain,Meezan Bank-85358535,35965.21,JazzCash,Deposit,0
TXN108854,2025-06-25 17:12:46,Ayesha Amna,Askari Bank-70700723,Shahid Ali,Bank Alfalah-24245641,96265.68,UBL Omni,Cash Withdrawal,0
TXN108855,2025-01-29 03:07:39,Shahid Noman,MCB-14929264,Zara Hina,HBL-86883715,95108.74,HBL Konnect,Bill Payment,0
TXN108856,2025-04-15 07:46:36,Ahmed Mehdi,Meezan Bank-59948010,Ahmed Yasir,UBL-79206935,62122.8,Easypaisa,Money Transfer,0
TXN108857,2025-03-12 15:56:03,Ahmed Amna,Meezan Bank-46457182,Noman Shahid,Meezan Bank-71133731,87721.85,UBL Omni,Loan Repayment,0
TXN108858,2025-03-08 18:08:15,Shahid Zain,Sindh Bank-17146855,Hina Nida,Faysal Bank-60982949,436.29,HBL Konnect,Bill Payment,0
TXN108859,2025-02-20 22:20:36,Ahmed Shahid,Bank Alfalah-83712693,Imran Imran,Bank Alfalah-26460328,28454.89,UBL Omni,Cash Withdrawal,0
TXN108860,2025-02-02 23:46:19,Mehdi Amna,Sindh Bank-43320303,Noman Amna,UBL-42911365,53866.56,Bank Transfer,Cash Withdrawal,0
TXN108861,2025-06-25 22:54:02,Amna Khan,Askari Bank-92136850,Yasir Ayesha,Faysal Bank-89930422,86149.1,HBL Konnect,Money Transfer,0
TXN108862,2025-04-07 04:58:22,Nida Hassan,UBL-51311941,Mehdi Bilal,Bank Alfalah-82110184,14303.76,JazzCash,Loan Repayment,0
TXN108863,2025-05-04 13:56:27,Ali Nida,UBL-58705049,Noman Fatima,UBL-48730052,76601.05,UBL Omni,Bill Payment,0
TXN108864,2025-04-15 23:48:50,Nida Ali,Bank Alfalah-56358274,Ayesha Hina,Bank Alfalah-16919968,90168.99,Easypaisa,Cash Withdrawal,0
TXN108865,2025-04-28 03:36:27,Bilal Ali,UBL-72766533,Khan Zara,Bank Alfalah-44422427,90276.07,JazzCash,Money Transfer,0
TXN108866,2025-06-18 18:43:23,Ali Ayesha,Bank Alfalah-84424617,Bilal Shahid,HBL-87236868,14051.98,Easypaisa,Cash Withdrawal,0
TXN108867,2025-07-19 17:23:16,Khan Shahid,HBL-36619399,Bilal Khan,Faysal Bank-80555076,96349.8,JazzCash,Money Transfer,0
TXN108868,2025-07-14 12:25:45,Zain Saad,HBL-18073405,Hassan Hassan,Askari Bank-15517729,80417.9,JazzCash,Cash Withdrawal,0
TXN108869,2025-06-02 22:46:42,Usman Mehdi,Sindh Bank-44260657,Ali Hassan,MCB-29467936,68829.16,Easypaisa,Cash Withdrawal,0
TXN108870,2025-05-01 01:51:47,Noman Usman,HBL-95355280,Tariq Noman,Faysal Bank-23604375,6631.02,JazzCash,Loan Repayment,0
TXN108871,2025-03-05 07:57:11,Bilal Bilal,Askari Bank-47773949,Zain Saad,Sindh Bank-37663705,1153.65,Bank Transfer,Money Transfer,0
TXN108872,2025-02-09 04:22:25,Bilal Ahmed,MCB-48795851,Shahid Hassan,Bank Alfalah-10464080,38701.65,JazzCash,Bill Payment,0
TXN108873,2025-05-13 01:45:30,Amna Fatima,Askari Bank-52925481,Nida Mehdi,Askari Bank-61130226,83931.7,Easypaisa,Bill Payment,0
TXN108874,2025-05-01 06:55:57,Fatima Mehdi,Bank Alfalah-28071385,Usman Ahmed,Sindh Bank-32151994,34420.75,UBL Omni,Money Transfer,0
TXN108875,2025-02-16 15:33:04,Ahmed Amna,Sindh Bank-77147519,Imran Hassan,MCB-98312494,86040.04,UBL Omni,Deposit,0
TXN108876,2025-03-06 08:24:19,Mehdi Imran,UBL-37374233,Bilal Imran,UBL-96444948,75107.41,Bank Transfer,Bill Payment,1
TXN108877,2025-03-25 11:43:05,Amna Imran,Sindh Bank-75266793,Nida Usman,UBL-19773129,59922.42,Easypaisa,Bill Payment,0
TXN108878,2025-04-04 00:15:34,Fatima Ayesha,MCB-71234641,Imran Hina,MCB-41530296,64421.34,Easypaisa,Deposit,0
TXN108879,2025-07-08 08:01:54,Hina Imran,Askari Bank-33563909,Tariq Usman,Faysal Bank-83647446,66692.56,JazzCash,Money Transfer,0
TXN108880,2025-04-15 20:34:39,Yasir Nida,Faysal Bank-83413757,Nida Hina,MCB-97754524,25741.18,HBL Konnect,Bill Payment,0
TXN108881,2025-05-16 13:18:16,Zara Zara,Sindh Bank-40484254,Hina Usman,Meezan Bank-92251991,17959.43,JazzCash,Cash Withdrawal,0
TXN108882,2025-04-03 23:07:21,Tariq Shahid,HBL-22714732,Tariq Yasir,Sindh Bank-61647903,46572.85,Easypaisa,Bill Payment,0
TXN108883,2025-06-12 22:39:08,Ahmed Bilal,Meezan Bank-30198696,Bilal Shahid,Sindh Bank-17015748,5473.85,HBL Konnect,Bill Payment,0
TXN108884,2025-02-28 01:19:13,Hina Nida,MCB-72866598,Yasir Ahmed,MCB-64752901,85716.74,HBL Konnect,Deposit,0
TXN108885,2025-03-20 02:58:54,Amna Mehdi,Faysal Bank-39577108,Ali Imran,Faysal Bank-83276417,34294.99,Bank Transfer,Deposit,0
TXN108886,2025-04-11 21:36:29,Tariq Mehdi,HBL-39500785,Fatima Tariq,Askari Bank-62889305,26485.57,HBL Konnect,Deposit,0
TXN108887,2025-02-23 13:13:49,Hina Tariq,Faysal Bank-83375333,Nida Ali,UBL-17111514,88820.22,Easypaisa,Deposit,0
TXN108888,2025-07-16 01:01:18,Fatima Ali,MCB-80742489,Ali Ayesha,Meezan Bank-53949093,54935.87,HBL Konnect,Loan Repayment,0
TXN108889,2025-04-12 17:42:01,Imran Mehdi,Bank Alfalah-58642729,Fatima Fatima,Sindh Bank-16024183,22866.59,Easypaisa,Money Transfer,0
TXN108890,2025-02-10 05:02:29,Hassan Bilal,Bank Alfalah-20500178,Amna Fatima,Askari Bank-80518145,97355.99,UBL Omni,Bill Payment,0
TXN108891,2025-06-05 01:15:03,Ayesha Khan,Meezan Bank-42582132,Hassan Zara,Meezan Bank-98792118,24387.5,UBL Omni,Loan Repayment,0
TXN108892,2025-02-04 06:52:36,Usman Yasir,UBL-99752785,Hina Shahid,Meezan Bank-81421844,99891.25,JazzCash,Bill Payment,1
TXN108893,2025-05-03 14:31:45,Ayesha Saad,Meezan Bank-22901073,Hassan Mehdi,Faysal Bank-74595934,37387.85,HBL Konnect,Cash Withdrawal,0
TXN108894,2025-02-14 05:27:29,Zara Ahmed,UBL-48063660,Hina Saad,Sindh Bank-14128276,59900.13,UBL Omni,Loan Repayment,0
TXN108895,2025-05-28 10:03:54,Usman Yasir,Faysal Bank-44911704,Amna Ali,Askari Bank-26499858,24197.12,JazzCash,Money Transfer,0
TXN108896,2025-05-15 10:48:43,Shahid Hina,Meezan Bank-85597641,Mehdi Amna,Faysal Bank-29100610,57929.1,JazzCash,Deposit,0
TXN108897,2025-07-09 00:47:45,Khan Shahid,MCB-82030571,Shahid Nida,HBL-94155313,51620.69,UBL Omni,Bill Payment,0
TXN108898,2025-07-21 04:34:37,Mehdi Yasir,HBL-91672009,Amna Hassan,UBL-90126851,61448.64,Bank Transfer,Cash Withdrawal,0
TXN108899,2025-04-19 14:20:16,Ayesha Ayesha,Meezan Bank-20978467,Yasir Shahid,Askari Bank-59866773,63558.25,UBL Omni,Bill Payment,0
TXN108900,2025-04-12 03:45:08,Yasir Zain,Sindh Bank-19459915,Zain Tariq,Meezan Bank-62269356,55224.24,HBL Konnect,Bill Payment,0
TXN108901,2025-02-10 05:53:52,Fatima Usman,HBL-82098830,Usman Mehdi,UBL-66965664,98177.78,Bank Transfer,Money Transfer,0
TXN108902,2025-05-08 00:28:54,Khan Zara,Bank Alfalah-79817088,Tariq Tariq,HBL-48516078,76571.38,Easypaisa,Loan Repayment,0
TXN108903,2025-06-12 19:35:08,Ayesha Noman,HBL-93843567,Bilal Mehdi,MCB-28466780,83417.27,UBL Omni,Cash Withdrawal,0
TXN108904,2025-06-03 07:53:12,Amna Noman,MCB-70869375,Ahmed Ali,Meezan Bank-96897196,4004.21,Easypaisa,Loan Repayment,0
TXN108905,2025-06-10 23:15:33,Tariq Ahmed,HBL-20363919,Saad Imran,Askari Bank-51920315,34398.81,Easypaisa,Cash Withdrawal,0
TXN108906,2025-04-28 03:38:50,Bilal Zara,Faysal Bank-15580375,Amna Bilal,Meezan Bank-45449832,77670.91,JazzCash,Deposit,0
TXN108907,2025-04-04 17:01:41,Zara Zara,UBL-59139456,Tariq Zara,HBL-19579069,19796.53,HBL Konnect,Bill Payment,0
TXN108908,2025-06-06 10:04:17,Tariq Zara,Bank Alfalah-87379506,Noman Nida,HBL-32481119,70925.0,UBL Omni,Cash Withdrawal,0
TXN108909,2025-03-18 20:02:16,Amna Shahid,MCB-81896048,Tariq Ali,Meezan Bank-85318633,98410.2,Easypaisa,Bill Payment,0
TXN108910,2025-05-10 08:29:02,Hina Fatima,UBL-44174893,Shahid Tariq,Sindh Bank-38302892,18029.81,HBL Konnect,Deposit,0
TXN108911,2025-06-17 20:38:19,Tariq Khan,Sindh Bank-31292556,Mehdi Yasir,Meezan Bank-47732237,96126.19,UBL Omni,Deposit,0
TXN108912,2025-06-28 11:06:24,Tariq Bilal,Bank Alfalah-76625458,Imran Ali,Meezan Bank-84740385,83232.65,Bank Transfer,Bill Payment,0
TXN108913,2025-05-28 07:41:28,Hassan Zain,UBL-59731579,Amna Amna,HBL-22292648,12970.34,HBL Konnect,Bill Payment,0
TXN108914,2025-02-15 17:00:30,Ayesha Zara,Askari Bank-65308143,Fatima Hina,HBL-83561606,34371.62,JazzCash,Bill Payment,0
TXN108915,2025-05-04 09:59:05,Noman Hina,HBL-55045080,Hassan Yasir,Askari Bank-99969746,43973.35,Bank Transfer,Money Transfer,0
TXN108916,2025-04-02 14:10:07,Mehdi Mehdi,Faysal Bank-92320018,Noman Zain,Meezan Bank-43999338,46842.24,Easypaisa,Cash Withdrawal,0
TXN108917,2025-03-07 08:22:15,Shahid Ayesha,Sindh Bank-15771147,Khan Yasir,Askari Bank-88941708,48394.3,UBL Omni,Deposit,0
TXN108918,2025-04-21 17:56:46,Zain Yasir,HBL-15827981,Mehdi Bilal,HBL-85537223,3860.22,Easypaisa,Bill Payment,0
TXN108919,2025-04-17 11:51:29,Hassan Fatima,MCB-38345725,Usman Saad,HBL-14993334,11914.8,HBL Konnect,Deposit,0
TXN108920,2025-02-20 00:12:17,Ali Hassan,Sindh Bank-59250609,Noman Imran,Sindh Bank-34010452,78275.19,Easypaisa,Loan Repayment,0
TXN108921,2025-07-19 01:02:27,Ayesha Imran,Askari Bank-35936445,Tariq Noman,UBL-47093423,60530.88,Bank Transfer,Money Transfer,0
TXN108922,2025-01-29 01:29:26,Khan Saad,Faysal Bank-98939779,Yasir Ahmed,Meezan Bank-13377333,88870.28,Easypaisa,Loan Repayment,0
TXN108923,2025-03-08 16:51:16,Zara Shahid,Bank Alfalah-30594256,Nida Imran,Sindh Bank-94758948,15362.6,JazzCash,Cash Withdrawal,0
TXN108924,2025-06-23 21:47:18,Khan Shahid,UBL-38922125,Ahmed Ali,Sindh Bank-34397525,55250.33,Bank Transfer,Loan Repayment,0
TXN108925,2025-04-10 11:43:28,Zain Ali,UBL-56091643,Ahmed Ali,HBL-54086282,51511.14,HBL Konnect,Bill Payment,0
TXN108926,2025-04-13 17:48:43,Imran Shahid,Sindh Bank-83147413,Shahid Khan,HBL-75084331,33173.48,Bank Transfer,Bill Payment,0
TXN108927,2025-05-17 15:31:47,Ahmed Shahid,UBL-98759057,Noman Usman,HBL-55728023,17275.14,UBL Omni,Bill Payment,0
TXN108928,2025-06-14 17:39:38,Tariq Zain,Askari Bank-80242808,Zara Zain,Faysal Bank-14279164,35653.98,Bank Transfer,Deposit,0
TXN108929,2025-05-25 00:16:53,Usman Imran,Sindh Bank-26302205,Amna Bilal,Sindh Bank-60810437,22298.61,HBL Konnect,Bill Payment,0
TXN108930,2025-07-25 15:35:47,Amna Fatima,MCB-44594939,Tariq Yasir,Meezan Bank-49084706,20975.04,Easypaisa,Money Transfer,0
TXN108931,2025-02-08 09:07:37,Khan Zara,HBL-12925720,Nida Noman,Sindh Bank-23287272,69159.18,Easypaisa,Bill Payment,0
